recordID,year,decimalLatitude,decimalLongitude,locality,predatorScientificName,predatorAphiaID,predatorCommonName,breedingStatus,preyScientificName,preyAphiaID,frequencyOfOccurrence,sampleSize,referenceID
731,2012,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,1.0,13.0,REF081
732,2013,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Lotidae,125470,1.0,4.0,REF082
733,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.6,10.0,REF083
734,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.6,10.0,REF083
735,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.0,10.0,REF083
736,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.1,10.0,REF083
737,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.4,10.0,REF083
738,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.6,10.0,REF083
739,2014,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Mollusca,51,0.1,10.0,REF083
740,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.642857143,28.0,REF084
741,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.142857143,30.0,REF084
742,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.071428571,31.0,REF084
743,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.75,29.0,REF084
744,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.357142857,28.0,REF084
745,2015,57.05,-6.53,Canna,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.25,28.0,REF084
746,2012,55.33,-1.53,Coquet Island,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.941,17.0,REF066
747,2012,55.33,-1.53,Coquet Island,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Sprattus sprattus,126425,0.059,17.0,REF066
749,1986,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,24.0,REF032
750,1986,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,24.0,REF032
751,1986,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,24.0,REF032
752,1986,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,24.0,REF032
755,1987,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,34.0,REF032
756,1987,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,34.0,REF032
757,1987,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,34.0,REF032
758,1987,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,34.0,REF032
761,1988,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.87,8.0,REF032
762,1988,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,8.0,REF032
763,1988,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.13,8.0,REF032
764,1988,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,8.0,REF032
773,1998,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,1.0,10.0,REF003
774,2000,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.884615385,26.0,REF067
775,2000,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.192307692,26.0,REF067
776,2000,59.56,-1.63,Fair Isle,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.038461538,26.0,REF067
777,1986,58.57,-4.77,Faraid Head,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,1.0,REF032
778,1986,58.57,-4.77,Faraid Head,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,1.0,REF032
779,1986,58.57,-4.77,Faraid Head,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,1.0,REF032
780,1986,58.57,-4.77,Faraid Head,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,1.0,REF032
785,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,1.0,31.0,REF010
786,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.23,31.0,REF010
787,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.03,31.0,REF010
788,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.03,31.0,REF010
789,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,31.0,REF010
790,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,31.0,REF010
791,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.94,31.0,REF010
792,1998,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.06,31.0,REF010
793,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,1.0,26.0,REF010
794,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,26.0,REF010
795,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,26.0,REF010
796,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,26.0,REF010
797,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,26.0,REF010
798,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,26.0,REF010
799,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.0,26.0,REF010
800,1999,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,26.0,REF010
801,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.95,43.0,REF010
802,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.21,43.0,REF010
803,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,43.0,REF010
804,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.05,43.0,REF010
805,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,43.0,REF010
806,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,43.0,REF010
807,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.95,43.0,REF010
808,2000,55.6167,-1.6483,Farne Islands,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.16,43.0,REF010
809,1979,60.13,-2.06,Foula,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,,REF022
810,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.18,11.0,REF010
811,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.91,11.0,REF010
812,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.18,11.0,REF010
813,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.09,11.0,REF010
814,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,11.0,REF010
815,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,11.0,REF010
816,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.18,11.0,REF010
817,1997,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.0,11.0,REF010
818,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.67,6.0,REF010
819,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.83,6.0,REF010
820,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,6.0,REF010
821,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,6.0,REF010
822,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,6.0,REF010
823,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,6.0,REF010
824,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.67,6.0,REF010
825,1998,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.17,6.0,REF010
826,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.5,14.0,REF010
827,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.71,14.0,REF010
828,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,14.0,REF010
829,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.14,14.0,REF010
830,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,14.0,REF010
831,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,14.0,REF010
832,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.43,14.0,REF010
833,2000,56.03,-3.3,Inchcolm,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.07,14.0,REF010
834,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.06,17.0,REF010
835,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.94,17.0,REF010
836,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.06,17.0,REF010
837,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.12,17.0,REF010
838,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,17.0,REF010
839,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,17.0,REF010
840,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.06,17.0,REF010
841,1997,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.0,17.0,REF010
842,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.57,21.0,REF010
843,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.67,21.0,REF010
844,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,21.0,REF010
845,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.19,21.0,REF010
846,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,21.0,REF010
847,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,21.0,REF010
848,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.57,21.0,REF010
849,1998,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.0,21.0,REF010
850,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.25,16.0,REF010
851,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.75,16.0,REF010
852,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,16.0,REF010
853,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,16.0,REF010
854,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.0,16.0,REF010
855,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Polychaeta,883,0.0,16.0,REF010
856,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.25,16.0,REF010
857,1999,56.03,-3.13,Inchkeith,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.0,16.0,REF010
858,1987,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,8.0,REF032
859,1987,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,8.0,REF032
860,1987,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,8.0,REF032
861,1987,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,8.0,REF032
862,1988,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,1.0,15.0,REF032
863,1988,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,15.0,REF032
864,1988,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,15.0,REF032
865,1988,58.38,-3.1,Iresgoe and Inver Hill,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.07,15.0,REF032
866,1982,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.952,147.0,REF023
872,1986,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.97,35.0,REF017; REF032; REF036; REF064
873,1986,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,35.0,REF017; REF032; REF036; REF064
874,1986,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.09,35.0,REF017; REF032; REF036; REF064
875,1986,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,35.0,REF017; REF032; REF036; REF064
878,1987,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.94,17.0,REF017; REF032; REF036; REF064
879,1987,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.06,17.0,REF017; REF032; REF036; REF064
880,1987,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.06,17.0,REF017; REF032; REF036; REF064
881,1987,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,17.0,REF017; REF032; REF036; REF064
884,1988,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.79,32.0,REF017; REF032; REF036; REF064
885,1988,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.11,32.0,REF017; REF032; REF036; REF064
886,1988,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,32.0,REF017; REF032; REF036; REF064
887,1988,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Gadidae,125469,0.0,32.0,REF017; REF032; REF036; REF064
890,1989,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,1.0,25.0,REF017; REF035; REF064; REF091
891,1989,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.0,25.0,REF017; REF035; REF064; REF091
892,1989,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,25.0,REF017; REF035; REF064; REF091
893,1989,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.08,25.0,REF017; REF035; REF064; REF091
894,1989,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.88,25.0,REF017; REF035; REF064; REF091
896,1990,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,1.0,9.0,REF017; REF035; REF064; REF091
897,1990,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.11,9.0,REF017; REF035; REF064; REF091
898,1990,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,9.0,REF017; REF035; REF064; REF091
900,1990,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.79,9.0,REF017; REF035; REF064; REF091
902,1991,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.67,9.0,REF017; REF035; REF064
903,1991,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.11,9.0,REF017; REF035; REF064
904,1991,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,9.0,REF017; REF035; REF064
905,1991,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.44,9.0,REF017; REF035; REF064
906,1991,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.33,9.0,REF017; REF035; REF064
908,1992,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.81,26.0,REF017; REF035; REF064
909,1992,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.12,26.0,REF017; REF035; REF064
910,1992,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.0,26.0,REF017; REF035; REF064
912,1992,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.5,26.0,REF017; REF035; REF064
914,1993,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.73,56.0,REF017; REF035; REF064
915,1993,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Clupeidae,125464,0.16,56.0,REF017; REF035; REF064
916,1993,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Crustacea,1066,0.04,56.0,REF017; REF035; REF064
917,1993,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,other,,0.3,56.0,REF017; REF035; REF064
918,1993,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytidae,125516,0.59,56.0,REF017; REF035; REF064
920,1994,56.19,-2.56,Isle of May,Rissa tridactyla,137156,Black-legged kittiwake,breeding,Ammodytes marinus,126751,0.89,63.0,REF017; REF035; REF064
